Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Purchase Frequency
197,36-45,Male,Watch,Accessories,22.12,Pennsylvania,N/A,Black,Fall,5,No,Cash,Express,No,Yes,7,Weekly
198,36-45,Female,Magazine,Books & Media,18.54,Virginia,N/A,N/A,Winter,5,Yes,PayPal,Standard,No,No,10,Weekly
199,18-25,Female,Kitchenware,Home & Garden,62.72,Florida,N/A,N/A,Winter,5,No,Credit Card,Next Day Delivery,Yes,No,3,Bi-Weekly
200,36-45,Female,Smartphone,Electronics,317.84,New York,N/A,N/A,Winter,5,No,Bank Transfer,Free Shipping,Yes,No,7,Weekly
201,18-25,Male,Novel,Books & Media,20.26,New Jersey,N/A,N/A,Summer,4,No,Cash,Next Day Delivery,No,No,2,Quarterly
202,18-25,Male,Camping Gear,Sports & Outdoors,109.13,Michigan,N/A,N/A,Winter,5,Yes,Cash,Standard,No,No,7,Annually
203,36-45,Other,Smartwatch,Electronics,92.07,North Carolina,N/A,N/A,Spring,4,No,PayPal,Free Shipping,No,Yes,7,Weekly
204,65+,Male,Hair Care,Beauty & Personal Care,15.27,Illinois,N/A,N/A,Spring,5,No,Debit Card,Standard,No,No,6,Monthly
205,26-35,Male,Smartwatch,Electronics,620.19,Virginia,N/A,N/A,Fall,5,No,Cash,Standard,Yes,No,4,Monthly
206,56-65,Female,Camping Gear,Sports & Outdoors,227.5,New Jersey,N/A,N/A,Winter,5,No,PayPal,Express,No,No,5,Bi-Weekly
207,18-25,Female,Novel,Books & Media,23.75,Illinois,N/A,N/A,Summer,5,No,Credit Card,Express,No,No,6,Weekly
208,36-45,Female,Garden Tools,Home & Garden,56.19,Ohio,N/A,N/A,Winter,5,No,Debit Card,Standard,No,No,7,Bi-Weekly
209,36-45,Male,Fitness Equipment,Sports & Outdoors,145.61,New Jersey,N/A,N/A,Fall,4,No,Debit Card,Standard,No,Yes,6,Monthly
210,46-55,Female,Fragrance,Beauty & Personal Care,10.0,Ohio,N/A,N/A,Fall,5,Yes,Cash,Free Shipping,Yes,No,3,Quarterly
211,36-45,Male,Puzzle,Toys & Games,42.73,Texas,N/A,N/A,Winter,5,Yes,Credit Card,Free Shipping,No,No,7,Annually
212,26-35,Male,Puzzle,Toys & Games,45.73,Pennsylvania,N/A,N/A,Spring,5,Yes,Credit Card,Next Day Delivery,No,Yes,7,Monthly
213,36-45,Female,Music Album,Books & Media,23.21,Florida,N/A,N/A,Winter,5,Yes,Debit Card,Free Shipping,No,No,7,Weekly
214,65+,Male,Bike,Sports & Outdoors,114.95,Illinois,N/A,N/A,Spring,5,No,Credit Card,Free Shipping,No,No,6,Monthly
215,56-65,Female,Sneakers,Footwear,130.48,Florida,XL,Gray,Winter,4,Yes,Credit Card,Express,No,No,7,Weekly
216,26-35,Male,Sports Apparel,Sports & Outdoors,80.5,Ohio,N/A,N/A,Spring,5,No,Bank Transfer,Express,Yes,No,2,Quarterly
217,36-45,Male,Bike,Sports & Outdoors,167.31,Texas,N/A,N/A,Summer,4,Yes,Bank Transfer,Next Day Delivery,No,Yes,4,Quarterly
218,36-45,Male,Kitchenware,Home & Garden,67.37,Texas,N/A,N/A,Spring,4,No,Cash,Free Shipping,No,No,8,Annually
219,46-55,Female,Board Game,Toys & Games,42.83,Illinois,N/A,N/A,Fall,4,No,PayPal,Express,No,No,7,Annually
220,36-45,Female,Magazine,Books & Media,16.84,Texas,N/A,N/A,Summer,5,No,Credit Card,Free Shipping,No,No,4,Bi-Weekly
221,65+,Male,Novel,Books & Media,28.27,New Jersey,N/A,N/A,Fall,5,Yes,Debit Card,Standard,No,No,6,Annually
222,56-65,Female,Decor,Home & Garden,174.04,Florida,N/A,N/A,Summer,4,No,Debit Card,Express,No,No,6,Weekly
223,26-35,Female,Boots,Footwear,157.04,Georgia,XS,Blue,Fall,5,Yes,PayPal,Express,No,No,2,Annually
224,18-25,Female,Headphones,Electronics,297.36,Ohio,N/A,N/A,Winter,5,No,Bank Transfer,Free Shipping,No,No,2,Quarterly
225,56-65,Female,Laptop,Electronics,163.84,Pennsylvania,N/A,N/A,Spring,5,No,PayPal,Free Shipping,No,No,3,Annually
226,36-45,Female,Running Shoes,Footwear,175.72,New Jersey,XL,White,Summer,4,Yes,PayPal,Standard,No,Yes,6,Weekly
227,56-65,Female,Sandals,Footwear,153.51,Florida,S,Blue,Summer,5,No,Debit Card,Next Day Delivery,No,No,3,Weekly
228,36-45,Female,Wallet,Accessories,117.08,North Carolina,N/A,Blue,Summer,4,No,Debit Card,Standard,Yes,No,8,Annually
229,65+,Male,Running Shoes,Footwear,184.08,Michigan,S,White,Fall,5,No,Bank Transfer,Standard,Yes,No,7,Weekly
230,18-25,Female,Jeans,Clothing,91.73,Michigan,M,Gray,Summer,5,No,Bank Transfer,Free Shipping,Yes,Yes,2,Annually
231,65+,Male,Jacket,Clothing,76.14,New Jersey,XL,Blue,Fall,5,Yes,PayPal,Express,No,No,5,Quarterly
232,36-45,Male,Novel,Books & Media,30.85,Virginia,N/A,N/A,Spring,4,Yes,Cash,Free Shipping,No,No,7,Quarterly
233,46-55,Female,Magazine,Books & Media,25.48,Pennsylvania,N/A,N/A,Summer,5,Yes,Debit Card,Next Day Delivery,No,No,5,Monthly
234,46-55,Female,Sandals,Footwear,136.59,North Carolina,XL,Black,Fall,5,No,Cash,Free Shipping,No,No,6,Weekly
235,36-45,Male,Magazine,Books & Media,39.84,Florida,N/A,N/A,Spring,5,No,Credit Card,Next Day Delivery,Yes,Yes,6,Quarterly
236,56-65,Female,Makeup,Beauty & Personal Care,52.11,Florida,N/A,N/A,Fall,5,Yes,Bank Transfer,Next Day Delivery,No,Yes,5,Bi-Weekly
237,26-35,Other,Music Album,Books & Media,11.56,Georgia,N/A,N/A,Fall,4,No,PayPal,Standard,No,No,7,Weekly
238,46-55,Male,Video Game,Toys & Games,10.95,New York,N/A,N/A,Summer,4,No,Bank Transfer,Next Day Delivery,Yes,No,3,Weekly
239,18-25,Female,Bedding,Home & Garden,26.78,Michigan,N/A,N/A,Winter,4,No,Debit Card,Standard,No,No,9,Weekly
240,46-55,Female,Sandals,Footwear,219.17,Virginia,M,Brown,Winter,5,Yes,Debit Card,Standard,No,No,3,Quarterly
241,18-25,Female,Action Figure,Toys & Games,53.98,Pennsylvania,N/A,N/A,Fall,3,No,Credit Card,Free Shipping,No,No,7,Annually
242,46-55,Male,Puzzle,Toys & Games,29.47,Michigan,N/A,N/A,Spring,4,No,Cash,Standard,Yes,No,4,Quarterly
243,36-45,Male,Sports Apparel,Sports & Outdoors,150.76,Florida,N/A,N/A,Summer,5,No,Bank Transfer,Free Shipping,No,No,6,Annually
244,18-25,Female,Shirt,Clothing,40.54,Florida,M,Brown,Winter,5,No,Bank Transfer,Free Shipping,No,No,6,Bi-Weekly
245,56-65,Female,Action Figure,Toys & Games,44.76,Pennsylvania,N/A,N/A,Fall,5,Yes,Cash,Free Shipping,No,No,7,Annually
246,65+,Male,Garden Tools,Home & Garden,29.75,Pennsylvania,N/A,N/A,Winter,5,No,Bank Transfer,Next Day Delivery,No,No,6,Quarterly
247,18-25,Female,Sports Apparel,Sports & Outdoors,173.49,New Jersey,N/A,N/A,Spring,5,No,PayPal,Next Day Delivery,No,No,6,Weekly
248,56-65,Male,DVD,Books & Media,34.38,New Jersey,N/A,N/A,Summer,5,No,Credit Card,Free Shipping,No,No,6,Bi-Weekly
249,56-65,Female,Makeup,Beauty & Personal Care,40.24,New Jersey,N/A,N/A,Summer,4,No,Credit Card,Standard,No,No,4,Bi-Weekly
250,18-25,Female,DVD,Books & Media,27.69,Ohio,N/A,N/A,Summer,5,No,PayPal,Express,No,No,5,Quarterly
251,56-65,Male,Novel,Books & Media,10.0,Virginia,N/A,N/A,Summer,4,No,Bank Transfer,Express,No,No,5,Annually
252,36-45,Male,Music Album,Books & Media,29.09,Pennsylvania,N/A,N/A,Summer,4,No,PayPal,Next Day Delivery,No,Yes,8,Annually
253,36-45,Male,Garden Tools,Home & Garden,109.43,Georgia,N/A,N/A,Summer,5,No,Cash,Next Day Delivery,Yes,No,5,Annually
254,36-45,Male,Sunglasses,Accessories,23.26,Illinois,N/A,Gray,Summer,5,No,PayPal,Next Day Delivery,No,No,5,Quarterly
255,36-45,Female,Puzzle,Toys & Games,33.75,Illinois,N/A,N/A,Spring,5,Yes,Bank Transfer,Free Shipping,No,No,3,Quarterly
256,36-45,Male,Sandals,Footwear,129.28,California,M,Gray,Spring,4,No,Debit Card,Free Shipping,No,No,6,Monthly
257,65+,Female,Magazine,Books & Media,30.51,New York,N/A,N/A,Fall,5,Yes,Bank Transfer,Next Day Delivery,No,No,3,Bi-Weekly
258,18-25,Male,Handbag,Accessories,103.62,California,N/A,Gray,Summer,5,No,Cash,Standard,No,No,6,Weekly
259,46-55,Male,Bike,Sports & Outdoors,128.99,Texas,N/A,N/A,Summer,5,No,Credit Card,Express,No,No,2,Quarterly
260,65+,Female,Music Album,Books & Media,26.9,New Jersey,N/A,N/A,Summer,4,No,Debit Card,Next Day Delivery,Yes,No,5,Monthly
261,65+,Male,Blouse,Clothing,47.51,Texas,XL,White,Spring,5,Yes,Cash,Free Shipping,No,No,10,Bi-Weekly
262,18-25,Female,Fragrance,Beauty & Personal Care,28.36,Florida,N/A,N/A,Fall,5,No,Credit Card,Standard,No,Yes,8,Monthly
263,56-65,Male,Headphones,Electronics,132.28,Illinois,N/A,N/A,Winter,3,No,Bank Transfer,Free Shipping,No,No,6,Bi-Weekly
264,56-65,Male,DVD,Books & Media,31.93,New York,N/A,N/A,Spring,4,No,Debit Card,Express,Yes,No,6,Quarterly
265,65+,Male,Kitchenware,Home & Garden,213.23,California,N/A,N/A,Fall,4,No,Debit Card,Express,No,Yes,5,Bi-Weekly
266,56-65,Male,Fragrance,Beauty & Personal Care,51.8,North Carolina,N/A,N/A,Fall,4,No,Credit Card,Free Shipping,No,No,8,Weekly
267,26-35,Female,Heels,Footwear,49.97,Pennsylvania,S,Black,Fall,5,No,PayPal,Express,No,No,7,Quarterly
268,36-45,Male,Sports Apparel,Sports & Outdoors,110.86,Michigan,N/A,N/A,Spring,3,Yes,Debit Card,Next Day Delivery,Yes,Yes,5,Bi-Weekly
269,18-25,Male,Tablet,Electronics,343.8,Illinois,N/A,N/A,Summer,4,No,PayPal,Next Day Delivery,Yes,No,4,Weekly
270,65+,Male,Decor,Home & Garden,184.0,Michigan,N/A,N/A,Summer,5,Yes,Cash,Express,No,No,7,Quarterly
271,26-35,Male,DVD,Books & Media,28.28,Ohio,N/A,N/A,Winter,5,No,Bank Transfer,Express,Yes,No,3,Bi-Weekly
272,65+,Male,Smartwatch,Electronics,584.85,Georgia,N/A,N/A,Fall,5,No,Credit Card,Standard,No,No,3,Weekly
273,56-65,Male,Action Figure,Toys & Games,74.31,Michigan,N/A,N/A,Summer,5,No,Cash,Next Day Delivery,No,No,3,Annually
274,46-55,Female,Camera,Electronics,177.61,New York,N/A,N/A,Winter,4,No,Credit Card,Free Shipping,No,No,7,Weekly
275,46-55,Female,Running Shoes,Footwear,117.86,Ohio,L,Green,Spring,4,Yes,Bank Transfer,Free Shipping,No,No,5,Monthly
276,65+,Female,Jacket,Clothing,76.74,Illinois,XS,Gray,Summer,4,No,Bank Transfer,Standard,No,No,5,Weekly
277,46-55,Male,Fitness Equipment,Sports & Outdoors,163.82,North Carolina,N/A,N/A,Spring,5,No,Credit Card,Free Shipping,Yes,No,3,Weekly
278,36-45,Female,Makeup,Beauty & Personal Care,70.5,Florida,N/A,N/A,Winter,4,No,Debit Card,Free Shipping,Yes,No,9,Quarterly
279,46-55,Male,Skincare,Beauty & Personal Care,50.93,New Jersey,N/A,N/A,Summer,4,No,Debit Card,Standard,No,No,8,Bi-Weekly
280,56-65,Male,Makeup,Beauty & Personal Care,54.26,Virginia,N/A,N/A,Summer,5,Yes,Credit Card,Standard,Yes,No,4,Monthly
281,46-55,Male,Video Game,Toys & Games,42.66,North Carolina,N/A,N/A,Winter,5,No,Cash,Express,No,No,6,Quarterly
282,36-45,Male,Sandals,Footwear,171.53,New York,XS,Black,Winter,4,No,Bank Transfer,Standard,No,No,6,Bi-Weekly
283,26-35,Male,Smartphone,Electronics,469.93,Michigan,N/A,N/A,Spring,3,Yes,PayPal,Standard,No,No,10,Bi-Weekly
284,65+,Other,Jacket,Clothing,28.06,Georgia,S,Green,Summer,4,No,Credit Card,Express,No,No,5,Annually
285,36-45,Male,Wallet,Accessories,138.59,Michigan,N/A,Blue,Fall,5,No,Cash,Next Day Delivery,No,No,2,Bi-Weekly
286,65+,Female,Action Figure,Toys & Games,26.04,Ohio,N/A,N/A,Fall,4,No,Debit Card,Standard,Yes,No,11,Annually
287,56-65,Female,Casual Shoes,Footwear,138.38,New Jersey,L,Green,Winter,5,Yes,Credit Card,Next Day Delivery,No,No,6,Quarterly
288,56-65,Female,Bike,Sports & Outdoors,10.0,Ohio,N/A,N/A,Summer,5,No,Debit Card,Free Shipping,No,Yes,6,Bi-Weekly
289,56-65,Female,Magazine,Books & Media,30.63,New York,N/A,N/A,Fall,5,No,Cash,Free Shipping,No,No,2,Weekly
290,56-65,Female,Fragrance,Beauty & Personal Care,27.4,North Carolina,N/A,N/A,Summer,5,No,PayPal,Express,No,No,7,Monthly
291,26-35,Female,Fitness Equipment,Sports & Outdoors,10.0,Georgia,N/A,N/A,Fall,5,Yes,Credit Card,Express,Yes,No,6,Weekly
292,36-45,Female,Skincare,Beauty & Personal Care,67.26,Texas,N/A,N/A,Summer,5,Yes,Bank Transfer,Express,No,No,7,Quarterly
293,26-35,Male,Sports Apparel,Sports & Outdoors,79.01,California,N/A,N/A,Summer,4,No,Cash,Standard,No,No,4,Quarterly
294,26-35,Male,Jewelry,Accessories,82.14,New York,N/A,Green,Fall,5,No,Debit Card,Free Shipping,No,Yes,7,Quarterly
295,56-65,Male,Sports Apparel,Sports & Outdoors,49.1,Illinois,N/A,N/A,Fall,4,Yes,Bank Transfer,Free Shipping,No,No,5,Quarterly
296,18-25,Female,DVD,Books & Media,17.39,New York,N/A,N/A,Fall,4,Yes,Debit Card,Free Shipping,Yes,No,6,Weekly
297,56-65,Female,Wallet,Accessories,86.18,Florida,N/A,Black,Fall,5,Yes,Bank Transfer,Free Shipping,No,No,5,Monthly
298,26-35,Female,Sunglasses,Accessories,18.95,New York,N/A,Red,Summer,5,No,PayPal,Next Day Delivery,No,No,9,Monthly
299,46-55,Female,Music Album,Books & Media,34.51,Florida,N/A,N/A,Fall,5,No,Cash,Express,No,No,5,Annually
300,46-55,Female,Running Shoes,Footwear,101.67,New Jersey,XS,Green,Spring,4,No,Credit Card,Standard,No,No,6,Weekly
301,46-55,Male,Casual Shoes,Footwear,142.1,New York,XS,Gray,Summer,5,Yes,Credit Card,Express,No,No,6,Annually
302,46-55,Female,Fitness Equipment,Sports & Outdoors,84.18,Michigan,N/A,N/A,Winter,3,No,PayPal,Standard,Yes,No,5,Weekly
303,56-65,Female,Video Game,Toys & Games,43.02,California,N/A,N/A,Spring,4,No,Bank Transfer,Next Day Delivery,Yes,No,5,Annually
304,36-45,Male,Sweater,Clothing,111.87,Virginia,L,Brown,Summer,4,Yes,Credit Card,Standard,No,No,8,Annually
305,26-35,Female,Handbag,Accessories,66.03,Michigan,N/A,Green,Fall,5,No,Debit Card,Next Day Delivery,No,No,4,Quarterly
306,18-25,Male,Bike,Sports & Outdoors,43.4,Georgia,N/A,N/A,Summer,5,No,Cash,Next Day Delivery,Yes,Yes,3,Weekly
307,65+,Male,Shirt,Clothing,29.48,Ohio,L,Red,Winter,5,Yes,Credit Card,Standard,No,No,6,Bi-Weekly
308,18-25,Female,Music Album,Books & Media,32.51,New Jersey,N/A,N/A,Fall,5,No,Bank Transfer,Standard,Yes,Yes,6,Annually
309,18-25,Female,Handbag,Accessories,85.35,Virginia,N/A,Green,Winter,5,No,Debit Card,Standard,No,No,8,Weekly
310,65+,Female,Garden Tools,Home & Garden,167.18,Michigan,N/A,N/A,Spring,4,No,Cash,Next Day Delivery,No,No,4,Weekly
311,26-35,Female,Casual Shoes,Footwear,152.02,Ohio,XS,Blue,Summer,5,Yes,Bank Transfer,Express,Yes,Yes,6,Annually
312,46-55,Female,Puzzle,Toys & Games,32.14,Ohio,N/A,N/A,Summer,4,No,Credit Card,Next Day Delivery,No,No,5,Weekly
313,18-25,Female,Makeup,Beauty & Personal Care,10.85,Texas,N/A,N/A,Fall,4,No,Bank Transfer,Free Shipping,No,No,5,Monthly
314,18-25,Male,Bedding,Home & Garden,25.71,Georgia,N/A,N/A,Summer,4,No,Debit Card,Free Shipping,Yes,No,6,Quarterly
315,26-35,Male,Skincare,Beauty & Personal Care,63.23,Michigan,N/A,N/A,Fall,5,No,Cash,Standard,No,No,8,Weekly
316,36-45,Female,Heels,Footwear,125.29,Virginia,S,Gray,Winter,5,Yes,Debit Card,Next Day Delivery,No,No,4,Weekly
317,18-25,Female,Dress,Clothing,77.16,Georgia,M,Brown,Fall,3,No,Credit Card,Express,Yes,Yes,9,Weekly
318,26-35,Male,Fragrance,Beauty & Personal Care,40.76,North Carolina,N/A,N/A,Winter,4,No,Credit Card,Standard,No,No,8,Weekly
319,36-45,Female,Board Game,Toys & Games,18.83,Michigan,N/A,N/A,Fall,5,Yes,PayPal,Standard,No,No,8,Monthly
320,46-55,Male,Skincare,Beauty & Personal Care,32.27,Virginia,N/A,N/A,Summer,4,No,Bank Transfer,Express,No,No,3,Quarterly
321,26-35,Female,Sandals,Footwear,122.95,Illinois,M,Red,Summer,4,No,Credit Card,Express,Yes,No,5,Quarterly
322,36-45,Female,Hair Care,Beauty & Personal Care,53.94,Georgia,N/A,N/A,Spring,4,No,Debit Card,Next Day Delivery,No,No,4,Bi-Weekly
323,65+,Male,Magazine,Books & Media,36.57,Georgia,N/A,N/A,Spring,5,Yes,Cash,Next Day Delivery,No,Yes,3,Weekly
324,46-55,Male,Bike,Sports & Outdoors,187.2,Pennsylvania,N/A,N/A,Winter,5,No,Debit Card,Free Shipping,No,No,12,Annually
325,26-35,Male,Decor,Home & Garden,212.01,Michigan,N/A,N/A,Summer,4,Yes,PayPal,Next Day Delivery,No,No,8,Bi-Weekly
326,46-55,Female,Sports Apparel,Sports & Outdoors,143.18,Virginia,N/A,N/A,Winter,5,No,Bank Transfer,Express,Yes,No,1,Monthly
327,46-55,Other,Bedding,Home & Garden,270.61,Pennsylvania,N/A,N/A,Spring,5,No,Bank Transfer,Express,No,No,6,Annually
328,56-65,Female,Casual Shoes,Footwear,85.39,North Carolina,XS,Gray,Winter,5,No,Cash,Free Shipping,Yes,No,5,Monthly
329,65+,Male,Tablet,Electronics,339.83,New Jersey,N/A,N/A,Winter,5,No,Cash,Next Day Delivery,No,Yes,3,Bi-Weekly
330,36-45,Female,Casual Shoes,Footwear,59.53,Ohio,L,Black,Winter,3,Yes,Bank Transfer,Free Shipping,Yes,Yes,8,Annually
331,46-55,Female,Video Game,Toys & Games,29.62,North Carolina,N/A,N/A,Spring,5,No,Debit Card,Standard,Yes,No,4,Weekly
332,26-35,Female,Camping Gear,Sports & Outdoors,105.11,New Jersey,N/A,N/A,Spring,5,Yes,Bank Transfer,Free Shipping,No,No,5,Monthly
333,46-55,Female,Smartphone,Electronics,258.47,Texas,N/A,N/A,Fall,5,No,Cash,Express,No,Yes,5,Quarterly
334,36-45,Male,Fragrance,Beauty & Personal Care,30.76,New Jersey,N/A,N/A,Summer,4,No,Debit Card,Standard,No,No,7,Quarterly
335,18-25,Male,Bedding,Home & Garden,57.65,Texas,N/A,N/A,Spring,4,No,Cash,Next Day Delivery,Yes,Yes,8,Monthly
336,36-45,Male,Magazine,Books & Media,10.0,North Carolina,N/A,N/A,Winter,4,Yes,Debit Card,Free Shipping,No,No,7,Weekly
337,46-55,Male,DVD,Books & Media,31.05,Texas,N/A,N/A,Fall,5,No,Credit Card,Standard,No,No,8,Weekly
338,36-45,Female,Camera,Electronics,623.09,Florida,N/A,N/A,Summer,5,No,Bank Transfer,Express,No,No,3,Annually
339,26-35,Other,Bike,Sports & Outdoors,52.86,Georgia,N/A,N/A,Summer,5,No,PayPal,Express,No,No,6,Bi-Weekly
340,65+,Female,Fragrance,Beauty & Personal Care,31.46,California,N/A,N/A,Summer,5,No,PayPal,Free Shipping,No,No,6,Quarterly
341,18-25,Female,Handbag,Accessories,101.35,Illinois,N/A,Brown,Spring,3,No,Bank Transfer,Standard,Yes,No,6,Annually
342,26-35,Male,Sports Apparel,Sports & Outdoors,50.73,New York,N/A,N/A,Winter,5,Yes,Credit Card,Next Day Delivery,No,No,6,Quarterly
343,56-65,Female,Bike,Sports & Outdoors,110.75,Michigan,N/A,N/A,Winter,5,Yes,Bank Transfer,Standard,Yes,No,6,Monthly
344,36-45,Female,Magazine,Books & Media,53.68,New Jersey,N/A,N/A,Fall,4,No,Bank Transfer,Standard,No,No,4,Bi-Weekly
345,36-45,Male,Laptop,Electronics,637.35,Illinois,N/A,N/A,Spring,3,No,Cash,Next Day Delivery,Yes,No,5,Bi-Weekly
346,56-65,Female,Fragrance,Beauty & Personal Care,73.73,Michigan,N/A,N/A,Summer,5,No,Bank Transfer,Free Shipping,No,Yes,5,Quarterly
347,26-35,Male,Magazine,Books & Media,36.7,North Carolina,N/A,N/A,Summer,4,No,PayPal,Next Day Delivery,No,No,5,Bi-Weekly
348,26-35,Male,Bike,Sports & Outdoors,118.06,Michigan,N/A,N/A,Spring,5,No,Debit Card,Standard,Yes,Yes,10,Quarterly
349,26-35,Female,Jewelry,Accessories,58.31,North Carolina,N/A,Green,Winter,4,No,PayPal,Free Shipping,Yes,No,9,Quarterly
350,65+,Male,Music Album,Books & Media,21.01,Florida,N/A,N/A,Spring,5,No,Bank Transfer,Standard,No,Yes,4,Bi-Weekly
351,36-45,Female,Dress,Clothing,80.88,New York,XL,Blue,Summer,4,No,PayPal,Free Shipping,Yes,No,5,Annually
352,56-65,Female,Smartwatch,Electronics,219.19,Texas,N/A,N/A,Fall,4,No,Bank Transfer,Next Day Delivery,No,No,7,Annually
353,18-25,Female,Magazine,Books & Media,14.74,Ohio,N/A,N/A,Spring,5,No,Cash,Next Day Delivery,No,No,5,Weekly
354,46-55,Other,Decor,Home & Garden,248.4,Texas,N/A,N/A,Winter,4,No,Credit Card,Express,Yes,No,7,Bi-Weekly
355,65+,Female,Bike,Sports & Outdoors,10.0,Florida,N/A,N/A,Summer,5,No,Cash,Express,No,No,6,Weekly
356,56-65,Female,Sports Apparel,Sports & Outdoors,28.67,Michigan,N/A,N/A,Summer,4,No,Debit Card,Next Day Delivery,No,No,4,Monthly
357,56-65,Male,Garden Tools,Home & Garden,323.2,New Jersey,N/A,N/A,Spring,4,No,Cash,Free Shipping,No,No,7,Weekly
358,36-45,Male,Casual Shoes,Footwear,179.53,Florida,S,White,Fall,4,No,Cash,Free Shipping,No,Yes,9,Quarterly
359,26-35,Female,Bedding,Home & Garden,184.88,Ohio,N/A,N/A,Winter,5,No,Credit Card,Standard,No,No,6,Quarterly
360,56-65,Male,Decor,Home & Garden,10.0,Georgia,N/A,N/A,Winter,4,Yes,Debit Card,Standard,No,No,5,Weekly
361,65+,Male,DVD,Books & Media,28.26,Texas,N/A,N/A,Winter,5,No,Cash,Free Shipping,No,No,10,Bi-Weekly
362,46-55,Male,Decor,Home & Garden,246.67,Illinois,N/A,N/A,Fall,5,Yes,Bank Transfer,Express,No,No,4,Annually
363,46-55,Male,Fitness Equipment,Sports & Outdoors,78.97,California,N/A,N/A,Spring,3,No,PayPal,Standard,Yes,No,6,Weekly
364,26-35,Male,Music Album,Books & Media,19.52,California,N/A,N/A,Winter,3,No,Cash,Express,No,No,4,Monthly
365,26-35,Male,Furniture,Home & Garden,318.29,New Jersey,N/A,N/A,Fall,4,Yes,Debit Card,Standard,No,No,3,Monthly
366,65+,Male,Sneakers,Footwear,149.82,Ohio,M,Gray,Summer,3,No,PayPal,Standard,Yes,No,7,Weekly
367,18-25,Female,Jewelry,Accessories,45.46,Texas,N/A,White,Summer,5,No,Bank Transfer,Free Shipping,No,Yes,3,Weekly
368,18-25,Female,Fitness Equipment,Sports & Outdoors,216.21,Ohio,N/A,N/A,Summer,5,No,PayPal,Standard,No,No,3,Bi-Weekly
369,46-55,Female,Camera,Electronics,119.2,Texas,N/A,N/A,Spring,5,No,Debit Card,Next Day Delivery,Yes,No,8,Monthly
370,26-35,Other,Makeup,Beauty & Personal Care,97.9,New Jersey,N/A,N/A,Summer,5,Yes,Credit Card,Standard,No,No,7,Annually
371,65+,Male,Heels,Footwear,183.98,Pennsylvania,S,Gray,Summer,4,No,PayPal,Free Shipping,No,No,4,Bi-Weekly
372,18-25,Female,Laptop,Electronics,10.0,Texas,N/A,N/A,Winter,5,No,Debit Card,Free Shipping,No,No,6,Monthly
373,26-35,Female,Sunglasses,Accessories,85.86,New Jersey,N/A,Black,Summer,5,No,Bank Transfer,Next Day Delivery,No,No,3,Weekly
374,65+,Female,Kitchenware,Home & Garden,50.88,North Carolina,N/A,N/A,Summer,5,Yes,PayPal,Next Day Delivery,No,No,6,Weekly
375,26-35,Female,Music Album,Books & Media,10.0,Texas,N/A,N/A,Summer,5,Yes,PayPal,Standard,No,No,5,Annually
376,18-25,Male,Sports Apparel,Sports & Outdoors,117.17,Florida,N/A,N/A,Winter,5,No,Bank Transfer,Free Shipping,No,No,4,Monthly
377,56-65,Female,Heels,Footwear,131.22,Texas,XS,Green,Spring,4,No,Credit Card,Next Day Delivery,No,No,5,Bi-Weekly
378,18-25,Male,Blouse,Clothing,102.12,Ohio,XL,Blue,Winter,4,No,PayPal,Free Shipping,No,No,3,Weekly
379,65+,Female,Action Figure,Toys & Games,24.56,Illinois,N/A,N/A,Spring,4,No,Debit Card,Standard,No,Yes,5,Annually
380,26-35,Female,Running Shoes,Footwear,74.09,Pennsylvania,L,Green,Spring,4,No,Debit Card,Free Shipping,No,No,7,Bi-Weekly
381,18-25,Female,Watch,Accessories,57.04,Ohio,N/A,Black,Winter,5,Yes,Bank Transfer,Standard,No,No,7,Monthly
382,65+,Female,Sneakers,Footwear,84.04,California,S,Gray,Spring,5,No,Cash,Free Shipping,No,No,9,Monthly
383,56-65,Male,Puzzle,Toys & Games,63.47,Florida,N/A,N/A,Fall,5,No,Cash,Next Day Delivery,Yes,No,9,Weekly
384,18-25,Male,Bike,Sports & Outdoors,53.13,Illinois,N/A,N/A,Spring,4,No,Debit Card,Standard,Yes,No,5,Quarterly
385,46-55,Female,Puzzle,Toys & Games,41.12,California,N/A,N/A,Winter,4,Yes,Bank Transfer,Express,No,No,6,Monthly
386,26-35,Female,Furniture,Home & Garden,194.06,Michigan,N/A,N/A,Spring,5,No,Cash,Standard,Yes,No,8,Weekly
387,18-25,Female,Watch,Accessories,44.28,Georgia,N/A,Blue,Winter,5,No,Cash,Express,Yes,Yes,8,Weekly
388,56-65,Female,Makeup,Beauty & Personal Care,61.4,Pennsylvania,N/A,N/A,Summer,4,No,PayPal,Next Day Delivery,No,No,9,Monthly
389,18-25,Male,Fitness Equipment,Sports & Outdoors,114.36,North Carolina,N/A,N/A,Spring,5,No,Cash,Express,No,No,6,Annually
390,18-25,Other,Skincare,Beauty & Personal Care,48.75,Georgia,N/A,N/A,Fall,3,No,Debit Card,Next Day Delivery,No,No,8,Weekly
391,56-65,Female,Novel,Books & Media,10.0,Pennsylvania,N/A,N/A,Summer,5,No,Debit Card,Next Day Delivery,No,Yes,8,Annually
392,26-35,Other,DVD,Books & Media,42.46,Michigan,N/A,N/A,Winter,4,No,Cash,Express,No,No,3,Bi-Weekly
